,Year,Incid_Name,Event_ID,BurnBndAc,tst,ted,lon0,lon1,lat0,lat1
1944,2015,COUGAR CREEK,WA4613412137420150811,51866,2015-08-11,2015-09-28 12:00:00,-121.4846579695896,-121.27038194027432,46.07861647856771,46.28144887676433
1945,2015,MARBLE CREEK,ID4719011603120150811,2958,2015-08-12,2015-08-29 12:00:00,-116.04209175043388,-115.97967389553384,47.16725092259208,47.20921005529988
1946,2015,SOUTH BOBTAIL,ID4770811586620150813,11256,2015-08-17,2015-10-17 12:00:00,-115.89245765699523,-115.73281177904032,47.67397146621028,47.74745177098248
1947,2015,NORTH GRIZZLY,ID4773311613120150812,5286,2015-08-13,2015-10-06 12:00:00,-116.1856003851496,-116.06836332790522,47.70082189951109,47.75482161442602
1948,2015,LOWER FLAT,ID4779711617020150812,9034,2015-08-13,2015-10-06 12:00:00,-116.2243191382176,-116.0351715626175,47.771942012713794,47.833909008693865
1949,2015,WHITETAIL,ID4799811615320150814,2023,2015-08-14,2015-08-28 12:00:00,-116.1812103355885,-116.12873615864676,47.97566921746045,48.02288344141772
1950,2015,SCOTCHMAN PEAK,ID4818211606320150814,2682,2015-08-14,2015-10-06 12:00:00,-116.08123925528736,-116.0235004407927,48.14833280631399,48.20768211413832
1951,2015,SAWTOOTH,MT4817311596920150815,3594,2015-08-15,2015-10-06 12:00:00,-115.98843070761104,-115.90491129691878,48.15591945022248,48.20350615988144
1952,2015,NAPOLEON 1,MT4810711584820150814,9727,2015-08-14,2015-08-28 12:00:00,-115.92658439435428,-115.78999562729632,48.07312571328112,48.15487555766089
1953,2015,WALKER,ID4378711598520151010,5689,2015-10-11,2015-10-17 12:00:00,-116.01099703058844,-115.91191915064826,43.7765084704896,43.826770046300624
1954,2015,BERRAY MOUNTAIN,MT4814411584420150814,5126,2015-08-15,2015-10-06 12:00:00,-115.8531361513123,-115.78340837839391,48.12407089255771,48.18263678745785
1955,2015,POPLAR POINT,MT4815811574020150814,2810,2015-08-14,2015-10-17 12:00:00,-115.770786096701,-115.7104395036801,48.14340612139546,48.19782658772692
1956,2015,GOAT ROCK COMPLEX,MT4830211570120150820,5210,2015-08-14,2015-10-06 12:00:00,-115.71404482011236,-115.60691107678474,48.27681133157773,48.31715485651148
1957,2015,THOMPSON,MT4854411361620150809,18049,2015-08-09,2015-08-29 12:00:00,-113.6523484467234,-113.4676801307334,48.46917161287968,48.58477673515824
1958,2015,0268 SUGARLOAF PR,OR4459311956220150627,4762,2015-06-28,2015-07-02 12:00:00,-119.6411962334194,-119.52950600659688,44.563171066091854,44.61296047984234
1959,2015,CORNER CREEK 0297 PR,OR4431411958420150629,30303,2015-06-30,2015-07-24 12:00:00,-119.6756979161259,-119.5375292722581,44.15853856820041,44.33928199816575
1960,2015,BLUE CREEK,WA4606711811820150720,5990,2015-07-20,2015-07-31 12:00:00,-118.1342969344559,-118.02580294494992,46.00999423594527,46.06433458527295
1961,2015,REYNOLDS,MT4866711363420150721,4789,2015-07-22,2015-08-14 12:00:00,-113.63483020724824,-113.4958633907828,48.6635723093147,48.7281621033984
1962,2015,PHILLIPS CREEK,OR4560811806120150801,2548,2015-08-02,2015-08-13 12:00:00,-118.06227883110311,-118.00367622138047,45.57446717671888,45.61688005786846
1963,2015,BUTTE CREEK,WA4606911776320150814,79418,2015-08-14,2015-10-17 12:00:00,-117.8037113942654,-117.42031109398177,45.914525008022736,46.10099707985143
1964,2015,FAMILY PEAK COMPLEX,MT4817211305620150813,49769,2015-08-13,2015-09-29 12:00:00,-113.10238169395996,-112.82707371268168,48.12725204914278,48.349588257692005
1965,2015,SHEEP,MT4824011360720150815,2380,2015-08-16,2015-08-30 12:00:00,-113.64866276597382,-113.58200563555158,48.22870197641515,48.26342983232098
1966,2015,BEAR RIDGE,WA4611611766020150814,1843,2015-08-14,2015-10-05 12:00:00,-117.68216009221447,-117.63165268402412,46.09488125196828,46.13008957877111
1967,2015,MARSTON,MT4875011481620150811,7587,2015-08-12,2015-09-25 12:00:00,-114.83921888654235,-114.73145947137748,48.71712029836311,48.79299261361825
1968,2015,TEEPEE MOUNTAIN,MT4865411593720150814,1024,2015-08-15,2015-09-25 12:00:00,-115.95389760708883,-115.92277880519764,48.634408143421126,48.66481769677932
1969,2015,PARKER RIDGE,ID4890711653420150729,4773,2015-08-01,2015-08-28 12:00:00,-116.57863511351962,-116.49239697404109,48.8819728264848,48.946333074012216
1971,2015,BEAR LAKE,MT4551511324520150821,4695,2015-08-21,2015-09-03 12:00:00,-113.27072513485706,-113.16771304292256,45.50277528625054,45.55264901414074
1972,2015,WOLVERINE,WA4822612066620150629,66329,2015-07-02,2015-09-13 12:00:00,-120.80986302086173,-120.5038955457428,47.96896112845337,48.28865652078184
1973,2015,9 MILE,WA4893811930920150813,5052,2015-08-13,2015-08-14 12:00:00,-119.33467354115096,-119.25772595868602,48.93624361505084,49.00598158897918
1974,2015,LIMEBELT,WA4857111968120150814,137098,2015-08-14,2015-09-13 12:00:00,-119.9020176402019,-119.48604379738332,48.31907316439509,48.6951058416613
1975,2015,HIDDEN PINES,TX3007509714920151013,3807,2015-10-13,2015-10-17 12:00:00,-97.21959712750538,-97.14604641930674,30.054444897713893,30.106749751200084
1976,2015,TUNK BLOCK,WA4852611946320150814,180111,2015-08-14,2015-09-13 12:00:00,-119.5042500568946,-119.1744409724729,48.26523982945463,48.69126278674827
1977,2015,TWISP RIVER,WA4838112024520150819,11263,2015-08-19,2015-08-27 12:00:00,-120.31320045543664,-120.12912105779054,48.36878626437465,48.4258662481289
1978,2015,NEWBY LAKE,WA4899811993120150702,5794,2015-07-02,2015-08-14 12:00:00,-119.93399627490813,-119.83512393861884,48.93910411836043,49.01018658684154
1979,2015,BLAIR,AK6426114723720150621,37977,2015-06-21,2015-07-13 12:00:00,-147.33839954909988,-147.06787923913555,64.11765031271182,64.3684183305416
1980,2015,UNNAMED,TX3066009541020150327,2631,2015-03-27,2015-03-27 12:00:00,-95.42281616623308,-95.38256230370727,30.65154969736068,30.689833814379085
1982,2015,HEALY LAKE,AK6396214485020150617,8577,2015-06-17,2015-06-23 12:00:00,-144.9027599886825,-144.76154377082833,63.8938479511221,63.96994163899552
1983,2015,UNNAMED,AL3382108557320150120,1258,2015-01-20,2015-01-21 12:00:00,-85.60069545173366,-85.56583327488568,33.80308008717634,33.83106034326028
1984,2015,CHITANATALA,AK6455315210720150621,19338,2015-06-21,2015-07-25 12:00:00,-152.22204244060612,-151.8493851393127,64.54245590631507,64.62747826311141
1985,2015,LLOYD,AK6465015176720150623,56568,2015-06-23,2015-07-25 12:00:00,-152.13700852662217,-151.60229558337446,64.59982478198816,64.73566741841665
1986,2015,CAMP MAC SOUTH,AL3347508590120150205,2462,2015-02-05,2015-02-07 12:00:00,-85.93277438992612,-85.87913680232151,33.45039071835703,33.488782124495515
1987,2015,540C,AL3382808556320150206,2243,2015-02-06,2015-02-08 12:00:00,-85.57827077737443,-85.53433124399169,33.80496837389137,33.84800527842094
1988,2015,BIG MUD RIVER 1,AK6467415292620150622,141021,2015-06-21,2015-07-25 12:00:00,-153.28686049681446,-152.15618099885398,64.52901402028084,64.81074371495055
1989,2015,LAWSON,AK6443815297520150629,29664,2015-06-25,2015-07-14 12:00:00,-153.08201816330757,-152.70054094271032,64.36191976558479,64.50379365944985
1990,2015,SETHKOKNA,AK6423315310020150626,39211,2015-06-24,2015-07-14 12:00:00,-153.26874837024107,-152.96274379359116,64.15343032145222,64.3631822437656
1991,2015,SETHKOKNA 2,AK6388415351220150705,10974,2015-07-04,2015-07-12 12:00:00,-153.5390341100361,-153.37804353338234,63.83679599024282,63.95077148521591
1992,2015,UNNAMED,AL3327508607920150316,2223,2015-03-08,2015-03-18 12:00:00,-86.08592473633746,-86.06142796552814,33.21821505068408,33.29444656235904
1993,2015,UNNAMED,AL3320908610020150317,1151,2015-03-17,2015-03-17 12:00:00,-86.11948969329467,-86.07528281484997,33.1977360334912,33.21840087759847
1994,2015,EDEN CREEK,AK6370915364420150626,23381,2015-06-22,2015-07-13 12:00:00,-153.74930338084633,-153.51657203647028,63.69242371318387,63.83838157415039
1995,2015,RUNGUN CREEK,AK6356715376720150626,62564,2015-06-22,2015-07-14 12:00:00,-153.9119651208936,-153.46255288810528,63.428179600008605,63.70233471877231
1996,2015,PONTAG CREEK,AK6343315367220150624,8955,2015-06-23,2015-06-26 12:00:00,-153.7682079090677,-153.63288124247532,63.344512745466886,63.45635103577172
1997,2015,DEEP CREEK,AK6383315238320150627,10818,2015-06-27,2015-07-12 12:00:00,-152.52160898296816,-152.2978821743229,63.77805556121524,63.8485248044762
1998,2015,MUNSATLI 2,AK6362915301920150705,124676,2015-07-04,2015-07-13 12:00:00,-153.2610176351557,-152.4968701659254,63.57772055875682,63.874051969922505
1999,2015,BEAR ISLAND LAKE,AK6349015334420150712,2939,2015-07-06,2015-07-11 12:00:00,-153.36973926105802,-153.2639919755492,63.46977901109256,63.54200628056543
2000,2015,SEA,AK6410015373320150620,100672,2015-06-20,2015-07-12 12:00:00,-154.03053797624656,-153.4048355197434,63.86433579705943,64.16205554562697
2001,2015,SULUKNA,AK6406715413320150623,15916,2015-06-22,2015-07-12 12:00:00,-154.2830680753314,-154.02417457219872,64.02133312842119,64.11747512837451
2002,2015,OUR CREEK,AK6390615441720150623,31621,2015-06-23,2015-07-12 12:00:00,-154.54821100423442,-154.2159668102201,63.88032238137288,64.04862968661081
2003,2015,BRIDGE,AK6383315453320150626,1115,2015-06-25,2015-06-25 12:00:00,-154.5843128542548,-154.5172084613014,63.82965052944843,63.86421973775077
2004,2015,BRUNO CREEK,AK6458115533720150622,18617,2015-06-22,2015-07-06 12:00:00,-155.52496280698793,-155.1050253263577,64.54120985605005,64.65822560632671
2005,2015,MIDDLE YUKON FIRES,AK6457315474120150703,407461,2015-07-01,2015-08-08 12:00:00,-155.32625959020788,-154.2021286918856,64.23142972670058,64.86840681102558
2006,2015,UNNAMED,AL3274008695020150504,3482,2015-05-04,2015-05-06 12:00:00,-86.96949805529096,-86.91805192845368,32.7273242307287,32.76420803767087
2007,2015,UNNAMED,AL3340308593520150505,1138,2015-05-05,2015-05-06 12:00:00,-85.96100182377512,-85.91806544186659,33.39131015224177,33.4160438485448
2008,2015,BIG LAKE FIRE,ND4636310058820150330,1587,2015-03-30,2015-03-30 12:00:00,-100.58796572413884,-100.55394376229476,46.31498591876522,46.36474939336984
2009,2015,POORMAN CREEK,AK6397815593220150627,15634,2015-06-23,2015-07-11 12:00:00,-156.0566804511419,-155.861322971378,63.96926614921347,64.10682153998215
2010,2015,GENTIAN,AK6403715564820150622,17389,2015-06-22,2015-07-12 12:00:00,-155.7972249157972,-155.4898515467115,63.99226748595578,64.10839759107603
2011,2015,LITTLE MOOSE,AK6415315511720150621,4375,2015-06-21,2015-06-23 12:00:00,-155.1880490909927,-155.05539649914908,64.13302109524739,64.20241849052098
2012,2015,UNNAMED,AL3320508616920151211,1443,2015-12-09,2015-12-12 12:00:00,-86.19102248919648,-86.10893919418845,33.194143541391384,33.21122109777548
2013,2015,SHEEP DRAW,SD4539110392120150328,13837,2015-03-29,2015-04-01 12:00:00,-103.94655591572293,-103.81323662047362,45.32331890574295,45.42020360271414
2014,2015,KETLKEDE 3,AK6433215666120150623,2377,2015-06-24,2015-07-06 12:00:00,-156.68649789056516,-156.56013205894735,64.29708304464685,64.3402081043206
2015,2015,COFFE CROSSING FIRE,LA3205609310920151017,1255,2015-10-17,2015-10-17 12:00:00,-93.14429311353632,-93.10791981574688,32.02686492227838,32.057436125177105
2016,2015,BARE MT,AK6417215667620150622,22514,2015-06-22,2015-07-06 12:00:00,-156.7658018343871,-156.41069751607748,64.11229789053527,64.25226941340276
2017,2015,KETLKEDE,AK6428715665520150622,1445,2015-06-25,2015-07-06 12:00:00,-156.67484929136168,-156.60265435701294,64.24279451875208,64.28986096161412
2018,2015,ILLINOIS MINE,AK6403515783820150623,21968,2015-06-23,2015-07-06 12:00:00,-158.04256591768294,-157.68240641302552,64.00661203681608,64.12165714586064
2019,2015,TOTSON,AK6447315729220150623,4064,2015-06-23,2015-08-08 12:00:00,-157.31696905078104,-157.20482577429,64.44939306903495,64.5177894352343
2020,2015,CAMP CREEK,AK6429315747920150622,11801,2015-06-22,2015-07-21 12:00:00,-157.59473685682045,-157.39615762147702,64.29067458996042,64.41061627102414
2021,2015,LITTLE MUD RIVER,AK6380815802720150625,8444,2015-06-23,2015-07-11 12:00:00,-158.11990293357348,-157.95947839291347,63.79885678930941,63.880208223230966
2022,2015,WAPOO,AK6368015788320150627,8858,2015-06-25,2015-07-06 12:00:00,-157.96039956848526,-157.75840982785124,63.63562351121613,63.71382316670582
2023,2015,NIKOLAI SLOUGH,AK6490315704920150622,5486,2015-06-22,2015-07-11 12:00:00,-157.1233352134493,-157.0162321289096,64.88995809439058,64.97234543939055
2024,2015,YUKON CREEK,AK6434215802720150622,39035,2015-06-23,2015-08-07 12:00:00,-158.24266146485468,-157.91469947639968,64.20527915750716,64.39519060196477
2025,2015,NULATO,AK6473015815220150621,35728,2015-06-22,2015-07-12 12:00:00,-158.38671664096017,-158.00099669684005,64.71604826641442,64.920257812648
2026,2015,SOUTH FORK,AK6471615826420150622,7576,2015-06-23,2015-07-12 12:00:00,-158.4304037337453,-158.14599695249734,64.68208307157653,64.72935390156135
2027,2015,KAIYUH,AK6460915814820150620,4816,2015-06-21,2015-07-06 12:00:00,-158.24234466697277,-158.0723038159683,64.57102390083242,64.66869839411567
2028,2015,HONEYMOON,AK6378515937720150620,2644,2015-06-20,2015-06-24 12:00:00,-159.3894052746337,-159.2986435461627,63.74971530741556,63.80029923082492
2029,2015,OLD WOMAN,AK6400215979220150620,46474,2015-06-20,2015-07-06 12:00:00,-159.82015063674243,-159.3609115973923,63.94212468900327,64.14476352431723
2030,2015,EGAVIK,AK6403016069720150621,10147,2015-06-21,2015-07-05 12:00:00,-160.70176198662637,-160.46860431413776,63.9934015652301,64.05242316459743
2031,2015,LAKE,CA3415811689620150617,30421,2015-06-18,2015-07-15 12:00:00,-116.89975560123996,-116.62443993615408,34.078779245665714,34.21576961487585
2032,2015,UNGALIK,AK6486816001620150623,7557,2015-06-23,2015-06-29 12:00:00,-160.03402601538826,-159.8513212755564,64.8518967088661,64.92664840859726
2033,2015,SHAKTOOLIK,AK6472215973920150623,4937,2015-06-23,2015-07-07 12:00:00,-159.84211951310502,-159.66258314419673,64.68591299279046,64.74586344074527
2034,2015,CHISANA RIVER  2,AK6246414163320150609,37941,2015-06-09,2015-06-24 12:00:00,-141.831353683026,-141.4769013453208,62.381689815232846,62.59150606155555
2035,2015,HOLTNAKATNA,AK6518415621520150623,180266,2015-06-21,2015-08-07 12:00:00,-156.44981683258072,-155.67271327849497,65.19921845786558,65.58677164479565
2036,2015,LONG LAKE,AK6295814188120150621,27670,2015-06-20,2015-07-26 12:00:00,-141.99895633976325,-141.7208867482248,62.80558966203336,62.95906070398837
2037,2015,DULBI RIVER,AK6526715621720150619,84988,2015-06-22,2015-08-07 12:00:00,-156.59817886556218,-155.88777573166465,65.08527047315386,65.26703946210154
2038,2015,FALCO,AK6502415589820150623,4002,2015-06-23,2015-06-28 12:00:00,-155.9122837493955,-155.7796871970065,64.98756313752881,65.0608846741884
2039,2015,THREE DAY,AK6578915762720150620,89983,2015-06-20,2015-08-07 12:00:00,-157.84357401223085,-157.10157747721877,65.6355667339177,65.8461452348148
2040,2015,TETLIN HILLS,AK6318714295920150621,1873,2015-06-21,2015-06-26 12:00:00,-143.0000735097846,-142.92212297189758,63.15723500968801,63.19385596817847
2041,2015,WRENCH LAKE,AK6567615922020150622,8212,2015-06-22,2015-06-29 12:00:00,-159.29897345526072,-159.04110027615678,65.65313588401386,65.72484485260793
2042,2015,ROBINSON FORK,AK6344414415620150620,1354,2015-06-22,2015-06-29 12:00:00,-144.19171110558304,-144.1425411070864,63.406540769440994,63.44522683754855
2043,2015,FOX CREEK,AK6508315546820150621,5058,2015-06-21,2015-07-13 12:00:00,-155.6087162959203,-155.4167724915572,65.03153758439208,65.08662353374916
2044,2015,MELOZITNA 2,AK6486715536720150623,5960,2015-06-22,2015-07-07 12:00:00,-155.49575744045347,-155.30100740506765,64.8423465346649,64.90101411500945
2045,2015,MELOZITNA,AK6495815541420150621,1415,2015-06-23,2015-06-25 12:00:00,-155.44703240761947,-155.37626671273858,64.95881021811715,64.99352664004243
2046,2015,MOOSE POINT,AK6498115426820150620,10083,2015-06-20,2015-07-31 12:00:00,-154.338734659377,-154.10786967264724,64.96959121256447,65.04978556705032
2047,2015,HARD LUCK,AK6496515456820150622,15484,2015-06-21,2015-07-12 12:00:00,-154.65784854917118,-154.33512160877518,64.93907120806983,65.02119898444562
2048,2015,KOKRINE,AK6504915406920150621,3416,2015-06-22,2015-07-24 12:00:00,-154.1100259564327,-154.00571821482373,65.0271894980969,65.06805405784854
2049,2015,BIRCH CREEK 2,AK6533314445620150615,32759,2015-06-14,2015-06-24 12:00:00,-144.60404544514114,-144.3107951158019,65.26374809719698,65.4800151122077
2050,2015,GLACIER,AK6510015465020150623,37893,2015-06-22,2015-08-08 12:00:00,-154.85375925948222,-154.4727664524098,65.03740524075931,65.21982430105072
2051,2015,BLACK SAND,AK6510015503320150626,22888,2015-06-25,2015-07-06 12:00:00,-155.06125979110644,-154.8439689285232,65.05162544775624,65.17258090488491
2052,2015,BIG CREEK 3,AK6525415448820150623,1495,2015-06-22,2015-06-26 12:00:00,-154.54736519904466,-154.4402993608268,65.24905347533769,65.27620155096088
2053,2015,MELOGITNA,AK6528315480020150626,10181,2015-06-22,2015-08-07 12:00:00,-154.90222130626825,-154.69022374622887,65.25410677940442,65.36056453472554
2054,2015,ISAHULTILA,AK6586915468120150622,192796,2015-06-22,2015-08-08 12:00:00,-155.0171814806408,-154.24066306324974,65.8655606085353,66.23451302225823
2055,2015,CHAHALIE LAKE,AK6678614352520150624,6437,2015-06-23,2015-06-26 12:00:00,-143.64753891768686,-143.41295300847452,66.77670893916627,66.83452936174069
2056,2015,RAINBOW,AK6728314330020150624,11262,2015-06-22,2015-07-14 12:00:00,-143.41555901443695,-143.1457994023205,67.28262133041011,67.36371577586243
2057,2015,ROCK,AK6598315436620150619,143047,2015-06-19,2015-08-08 12:00:00,-154.38212172573702,-153.68223482497717,65.86250495863698,66.22462015509615
2058,2015,SUSHGITIT HILLS,AK6603215302220150621,118333,2015-06-21,2015-08-08 12:00:00,-153.3995639502161,-152.47584505790306,65.93574581261919,66.16672675883291
2059,2015,CARD STREET,AK6051015063620150615,7366,2015-06-15,2015-06-25 12:00:00,-150.6525114648322,-150.43695160563206,60.4683546285633,60.515931820697006
2060,2015,TOBATOKH,AK6586715326720150622,220212,2015-06-21,2015-08-08 12:00:00,-153.84317100703632,-152.867905755746,65.56551999754993,65.95413105250611
2061,2015,SOCKEYE,AK6184515008520150614,6538,2015-06-14,2015-06-19 12:00:00,-150.15454992044243,-150.06086075571926,61.74249236503067,61.85197227589987
2062,2015,ANACONDA CREEK,AK6500414677620150621,1173,2015-06-21,2015-06-25 12:00:00,-146.8230944585424,-146.75919761907485,64.99733033612614,65.02110462667724
2063,2015,WILLOW CREEK,AK6562114726420150620,4981,2015-06-20,2015-06-25 12:00:00,-147.2959894162785,-147.10245002574806,65.58494452636887,65.63629038329464
2064,2015,CHRISTIAN RIVER 2,AK6741914512620150624,12745,2015-06-24,2015-07-06 12:00:00,-145.19050406141326,-144.82024484012723,67.40627356837052,67.50216891576292
